area,latitude,longitude,severity,crime_type,hour
Other,31.56104171535335,74.39242978071086,2,vandalism,16
Other,31.626327454280247,74.43997167408641,2,theft,7
Other,31.351184719339358,74.23676757489788,2,theft,13
Other,31.607982237687963,74.21652810877309,1,theft,8
Other,31.402789374542706,74.25677568616581,1,vandalism,16
Other,31.52383955527622,74.22529872263445,1,vandalism,16
Other,31.35218467683052,74.24874103525173,2,vandalism,3
Other,31.45491902052188,74.37980048277309,1,vandalism,0
Other,31.50828992210622,74.33746753837728,2,theft,9
Other,31.559932144126638,74.35915124865429,1,vandalism,21
Other,31.55865968909588,74.21909886137226,1,vandalism,20
Other,31.579660514535476,74.28058510110766,2,vandalism,5
Other,31.44269129453885,74.29015781885587,2,theft,11
Other,31.611616377816688,74.31211565528801,1,vandalism,7
Other,31.453484771459923,74.31820745278489,2,theft,13
Other,31.419116154374752,74.35617852168146,1,vandalism,14
Other,31.618461674260608,74.39433083210788,2,theft,4
Other,31.647045940522432,74.42348421799625,2,vandalism,16
Other,31.642716627486266,74.21268099004963,1,theft,12
Other,31.60588656755282,74.3869881800165,1,vandalism,21
Other,31.55415244413587,74.34382928083727,1,vandalism,2
Other,31.54169914841487,74.37217642503408,2,theft,10
Other,31.550166371665654,74.23486098345293,2,vandalism,13
Other,31.378905566923354,74.29484392504281,1,theft,21
Other,31.571749889619156,74.27605750497017,1,vandalism,6
Other,31.384650040047642,74.42423904511925,2,theft,11
Other,31.358114730597347,74.2273401011414,1,theft,19
Other,31.545186927649205,74.4136210663629,1,vandalism,19
Other,31.373513211455382,74.23801126978462,1,vandalism,3
Other,31.390084864900146,74.3781271817411,2,theft,0
Other,31.49531758759794,74.38749712433517,1,theft,3
Other,31.6403583049515,74.2488371069418,2,vandalism,22
Other,31.605682519266836,74.40094777358249,1,vandalism,14
Other,31.63050497135013,74.3453726994193,1,theft,19
Other,31.44474763045864,74.41852875887857,1,vandalism,11
Other,31.41365482679013,74.39164043155681,1,theft,6
Other,31.518636513584983,74.2074956072564,2,vandalism,0
Other,31.438294190658517,74.20023752643525,1,vandalism,4
Other,31.411736033394746,74.31957013839772,2,vandalism,9
Other,31.366264151800827,74.23685584879009,2,vandalism,21
Other,31.485101435626024,74.21241591412186,2,theft,10
Other,31.45641224513475,74.26869449651667,1,vandalism,17
Other,31.550377811362374,74.4402502691783,1,vandalism,21
Other,31.644164207605645,74.35276088607694,2,theft,13
Other,31.35410572420504,74.27557964305834,2,vandalism,12
Other,31.480859594361682,74.33039823968043,1,theft,12
Other,31.44386588096246,74.40588702232793,1,vandalism,16
Other,31.39761956776165,74.34923416160807,2,vandalism,11
Other,31.639046145334817,74.37211765824274,2,theft,9
Other,31.51277558958795,74.38783039683513,1,vandalism,7
Other,31.376582917969653,74.25073589228948,2,vandalism,0
Other,31.579539485012702,74.43951763512273,1,vandalism,9
Other,31.599242863080033,74.44700233460375,2,theft,12
Other,31.35274317111461,74.41806935749378,1,theft,18
Other,31.39501553247715,74.30593502818421,1,theft,17
Other,31.4277614289,74.35061058502876,2,theft,9
Other,31.371386719272316,74.3404183777482,1,theft,22
Other,31.62102129685488,74.41814326780944,1,vandalism,10
Other,31.574231135463677,74.20960578267486,2,vandalism,18
Other,31.613988349822698,74.33255743751535,1,vandalism,13
Other,31.53881902886603,74.33951503568662,2,theft,8
Other,31.50670178909091,74.37736653558032,1,vandalism,10
Other,31.439929249173918,74.30868901145739,1,theft,23
Other,31.549220058676905,74.2391373523379,1,vandalism,1
Other,31.538546374881257,74.4061003976243,1,theft,9
Other,31.566818799302087,74.40273735263425,1,vandalism,19
Other,31.41289198348947,74.41754354862431,2,theft,15
Other,31.369365643405914,74.3395116862047,1,vandalism,0
Other,31.453858065590094,74.43667876154585,1,vandalism,8
Other,31.377331673873478,74.31546424540021,1,theft,16
Other,31.562217165905537,74.38908798256261,1,theft,0
Other,31.61813651526853,74.40919375325181,2,theft,21
Other,31.453106398361115,74.241130874315,1,theft,13
Other,31.46269981038823,74.34836562793701,2,theft,15
Other,31.357620455661664,74.41086136859595,1,vandalism,21
Other,31.39410056513211,74.28928209315097,2,theft,12
Other,31.480227682601463,74.29626002059724,2,vandalism,5
Other,31.599526093045196,74.21831670008676,1,theft,14
Other,31.548183644380856,74.22209667404974,1,theft,12
Other,31.372533408867,74.28024682313044,2,vandalism,10
Other,31.62760922032296,74.40430245691286,1,vandalism,11
Other,31.371003960317214,74.30341781371047,1,theft,9
Other,31.375268605060977,74.37439803845443,2,theft,2
Other,31.35134299936075,74.3821930952259,2,theft,4
Other,31.611415968982595,74.34895060336173,2,vandalism,15
Other,31.54973724560832,74.38005983955887,2,theft,4
Other,31.366622794097115,74.27505656479194,2,vandalism,10
Other,31.485757288274105,74.28676758532883,2,vandalism,20
Other,31.491045178658453,74.3319085101692,2,vandalism,21
Other,31.552994172470974,74.39004095589917,2,vandalism,7
Other,31.58027164975744,74.36889011582873,2,theft,7
Other,31.36189849771178,74.35173791351251,1,vandalism,3
Other,31.595246367299147,74.44431955374257,1,vandalism,1
Other,31.441633671343407,74.38025786676612,2,vandalism,3
Other,31.56714765706841,74.34781464885486,2,vandalism,7
Other,31.591379763447307,74.28541645423515,2,theft,0
Other,31.383463553386918,74.23067365946812,2,theft,0
Other,31.366217719742078,74.39318233721653,2,vandalism,21
Other,31.60917191223623,74.23976449582004,2,vandalism,19
Other,31.354775080025405,74.2581480468576,2,theft,3
Other,31.541863807145415,74.2789672802553,2,theft,17
Other,31.490343225497476,74.3276864973749,1,theft,21
Other,31.571635368843637,74.37313157682753,1,theft,6
Other,31.59447494291226,74.21928589258906,1,theft,1
Other,31.405600985325275,74.34816299471562,2,vandalism,11
Other,31.533338837623276,74.22218323120646,2,vandalism,21
Other,31.53154345671734,74.24232011736916,1,theft,12
Other,31.576349906510707,74.29118262458502,2,vandalism,9
Other,31.38454214829701,74.41906458355149,2,theft,19
Other,31.516564107656187,74.43075938816422,1,vandalism,13
Other,31.522075796834862,74.40184504860295,2,vandalism,5
Other,31.63448880754242,74.36009184075199,2,vandalism,21
Other,31.422753222107985,74.26087482927836,2,theft,11
Other,31.352600148971412,74.238306656648,1,theft,22
Other,31.59384393231075,74.20257470452687,2,vandalism,0
Other,31.38463057378445,74.33641565598202,2,theft,15
Other,31.446181500676406,74.23975335942885,1,theft,10
Other,31.612202313034903,74.22128993420039,2,theft,20
Other,31.484155126350892,74.38512344389022,1,theft,14
Other,31.435960049404038,74.37707761964911,1,vandalism,3
Other,31.49858359527725,74.29638190703217,1,theft,20
Other,31.452308526933056,74.43973234839079,1,theft,13
Other,31.602039654102004,74.40277036459463,1,theft,3
Other,31.563458600845284,74.27752753600342,1,vandalism,5
Other,31.590293093326785,74.34820675538005,2,theft,5
Other,31.469648502802773,74.34489054339306,2,vandalism,15
Other,31.401224706129966,74.20064453615089,2,vandalism,4
Other,31.60100768416775,74.31124007915807,1,theft,13
Other,31.473990372485297,74.32571666136475,2,theft,5
Other,31.41364917984307,74.25297234885323,2,theft,3
Other,31.5625479767853,74.2825172738181,1,theft,14
Other,31.502158318891325,74.41882980521528,2,vandalism,13
Other,31.351105087871495,74.3882570480467,2,theft,4
Other,31.430417475961885,74.32255316105791,1,vandalism,16
Other,31.551392013933114,74.39124971624466,1,theft,0
Other,31.460217459210593,74.26918260405972,2,vandalism,20
Other,31.57565935688231,74.26765197643036,2,theft,9
Other,31.546910788426988,74.22895619431151,1,theft,8
Other,31.393309284045966,74.4462227379292,2,vandalism,19
Other,31.37831045573876,74.22779145599918,2,theft,16
Other,31.57751044973331,74.2775834713333,1,vandalism,11
Other,31.573558041664068,74.22488540535507,2,theft,7
Other,31.5060979154764,74.25510156778556,2,vandalism,21
Other,31.378505600710813,74.29400690852124,2,theft,13
Other,31.637792206240615,74.40283848590222,2,vandalism,21
Other,31.416506528303433,74.430481992676,1,vandalism,10
Other,31.443917563470773,74.23194799788278,2,theft,9
Other,31.467933486881325,74.22487797284326,2,vandalism,20
Other,31.57799211013592,74.29236319476526,2,theft,20
Other,31.626223658569593,74.32407900619992,1,theft,3
Other,31.43213310653378,74.2040195094102,1,vandalism,22
Other,31.605223900323768,74.20300258294097,1,theft,12
Other,31.62784562486482,74.22970702722365,1,vandalism,8
Other,31.552934184721636,74.25394148715645,1,vandalism,22
Other,31.480279767100566,74.27150373079942,2,theft,11
Other,31.402019119843217,74.44168086616507,2,vandalism,0
Other,31.364815783498525,74.35047340066882,2,theft,17
Other,31.427788506075544,74.29206442521611,1,vandalism,7
Other,31.56956601669813,74.42428963803002,1,theft,2
Other,31.44556050943942,74.23067473625102,2,theft,14
Other,31.41644609458501,74.3910379874276,2,theft,16
Other,31.618587628177824,74.31926333857704,1,vandalism,1
Other,31.37081777972945,74.29671630637878,1,vandalism,1
Other,31.576065476195886,74.44416385989004,2,theft,2
Other,31.536465876952047,74.28934185511915,1,vandalism,1
Other,31.41872563654306,74.36934527679338,2,theft,20
Other,31.406062517559523,74.21129882396971,1,theft,21
Other,31.64552254448741,74.40773144292646,1,vandalism,4
Other,31.60586483769847,74.2997714558726,2,theft,9
Other,31.511909453909084,74.35376070792026,1,vandalism,21
Other,31.525392957782056,74.23728368598087,1,vandalism,21
Other,31.524361356531408,74.28129416246172,2,vandalism,9
Other,31.399166919812416,74.2680098085003,1,theft,9
Other,31.508761521250516,74.23345755570058,1,theft,3
Other,31.49031347976374,74.37609293683059,2,vandalism,1
Other,31.588935663046843,74.34864058795371,1,theft,5
Other,31.368536229547857,74.29896403697197,2,vandalism,11
Other,31.588081684553494,74.2679482644776,1,theft,4
Other,31.647931949063736,74.24949721916451,2,vandalism,9
Other,31.639705767963843,74.42765052176235,1,vandalism,6
Other,31.465887410542162,74.40177949712171,2,vandalism,17
Other,31.506736043824183,74.21204023656169,1,vandalism,3
Other,31.500828518362788,74.24232711980348,1,theft,21
Other,31.635641941923808,74.4420076515027,1,vandalism,9
Other,31.60799278076466,74.39047148181174,1,vandalism,5
Other,31.437779886803852,74.40846531488944,2,theft,1
Other,31.646926352286183,74.33032197219904,1,vandalism,18
Other,31.48616931064581,74.36978425258565,1,vandalism,20
Other,31.571205324936557,74.2114246284719,2,vandalism,15
Other,31.61991504678902,74.38220922786586,1,vandalism,0
Other,31.421778254793878,74.23987979886608,2,vandalism,22
Other,31.47368637399259,74.43614181339139,1,vandalism,14
Other,31.44507175179333,74.36712607509283,1,vandalism,7
Other,31.457775532756564,74.28400417033359,2,theft,16
Other,31.526338016153694,74.40231353497325,1,theft,8
Other,31.413128076865522,74.237646661101,2,theft,7
Other,31.618538976770765,74.29037636223957,1,vandalism,23
Other,31.53512573889027,74.4415135818989,1,theft,8
Other,31.500825098083563,74.38896688428919,1,theft,6
Other,31.44060743059223,74.33574317603944,2,vandalism,2
Other,31.445924511175452,74.40627231121191,2,vandalism,23
Other,31.532693637155486,74.27700308710617,2,theft,17
Other,31.635571737079875,74.29985197119503,1,vandalism,15
Other,31.45041269958398,74.23261168246603,1,vandalism,23
Other,31.638184972747407,74.21468024258633,1,theft,6
Other,31.56229187307165,74.44794100560588,2,vandalism,17
Other,31.611537627647,74.42585021926274,1,vandalism,18
Other,31.362180581710675,74.3770377414161,2,theft,12
Other,31.549514519145756,74.25993194719628,2,theft,1
Other,31.47810478030414,74.40635079255617,2,theft,1
Other,31.6130836153002,74.30038641165498,2,vandalism,6
Other,31.42050222095128,74.23855153607062,2,theft,14
Other,31.357177137793723,74.41196346195035,2,theft,6
Other,31.643651515772646,74.25760834132842,2,vandalism,8
Other,31.635687726277872,74.29998756023731,1,vandalism,15
Other,31.559037698988508,74.4227650806685,1,vandalism,2
Other,31.599359028821485,74.23753425511545,1,theft,17
Other,31.646348433575213,74.31074747953784,2,theft,9
Other,31.540312866187254,74.3887397173608,1,theft,5
Other,31.627356738181494,74.30124866692361,1,vandalism,21
Other,31.518358129376956,74.41842873367467,2,theft,17
Other,31.414064289257876,74.27028063216771,1,vandalism,7
Other,31.60482664004998,74.33919992484554,2,theft,13
Other,31.51032517314778,74.33757164569806,1,vandalism,18
Other,31.372046096406464,74.27506139026748,1,theft,23
Other,31.614687327479658,74.37494792219502,2,vandalism,13
Other,31.384474853761493,74.2924487917619,1,theft,19
Other,31.389628624579593,74.34532592354364,2,vandalism,6
Other,31.436029160302486,74.2138559451227,2,theft,3
Other,31.640656118815777,74.31395652785031,2,vandalism,10
Other,31.590024646295632,74.20323093928408,2,theft,4
Other,31.4987347556955,74.23558904396644,2,vandalism,22
Other,31.35418008550164,74.22364879111956,2,theft,21
Other,31.42545612416512,74.44017903237808,2,theft,10
Other,31.511207788286786,74.23010304334093,2,theft,1
Other,31.393727576788876,74.43249316120692,2,theft,7
Other,31.634796840632646,74.3937440992343,1,theft,16
Other,31.576479116554886,74.23240762678523,1,vandalism,8
Other,31.49473171180263,74.236650912969,1,vandalism,18
Other,31.567950022879284,74.40589052556523,2,theft,6
Other,31.496191517007336,74.3801057403597,2,theft,5
Other,31.464302480182734,74.26520570724007,2,vandalism,18
Other,31.634856973765984,74.36130978758365,1,vandalism,16
Other,31.406089446800976,74.30545428933368,2,theft,19
Other,31.584951315072555,74.3340163173069,1,vandalism,7
Other,31.48633575175461,74.36868960882883,1,theft,10
Other,31.61197955619579,74.3980494789717,2,vandalism,15
Other,31.519113029281648,74.41287074959901,2,vandalism,12
Other,31.500569290347723,74.26573339009919,2,vandalism,1
Other,31.59542175659059,74.37759642984562,1,vandalism,18
Other,31.645611098946393,74.31323082003713,1,theft,10
Other,31.369498043456712,74.33517103722033,1,theft,6
Other,31.56079341795128,74.38224951468622,1,theft,16
Other,31.446203674114038,74.35393113019232,1,theft,12
Other,31.648339424401886,74.22197932593784,2,vandalism,4
Other,31.356314830370323,74.20042487321885,2,vandalism,22
Other,31.359499757207555,74.44834285082241,1,vandalism,7
Other,31.391815371514376,74.27833299487928,1,vandalism,22
Other,31.35456887291036,74.3056716713041,1,vandalism,6
Other,31.42946488041422,74.22087779834808,1,theft,4
Other,31.464491702453813,74.25914543234666,2,vandalism,19
Other,31.481634191732898,74.29918474184599,1,vandalism,9
Other,31.53454802365429,74.23092844328909,2,vandalism,17
Other,31.554835316314108,74.25778464752442,1,theft,5
Other,31.452476127832806,74.23703092775234,1,theft,12
Other,31.417345482935794,74.38659688022952,1,vandalism,21
Other,31.486829108984765,74.33761420102039,2,vandalism,20
Other,31.51616761663817,74.37082185497562,2,theft,0
Other,31.5262251164234,74.38547956439808,2,vandalism,11
Other,31.613749558785376,74.37354228364657,1,theft,21
Other,31.5481590889406,74.43466334089604,2,vandalism,2
Other,31.539844876981466,74.34715489574491,1,theft,18
Other,31.647340372229294,74.36621829789068,1,vandalism,14
Other,31.481953767469054,74.25189752301979,2,vandalism,17
Other,31.527773738828486,74.31502163966793,1,vandalism,18
Other,31.53853976798264,74.29687014039747,1,vandalism,15
Other,31.637392217277924,74.21519454236288,1,theft,0
Other,31.424734402511778,74.42190847009375,1,vandalism,4
Other,31.599232991972137,74.26565679635294,1,theft,16
Other,31.593480120453442,74.24397809620179,2,theft,17
Other,31.598467641680262,74.405647096925,1,vandalism,23
Other,31.49146917624528,74.31888699158492,2,theft,14
Other,31.481874452191796,74.40331343039433,1,vandalism,20
Other,31.422688127661072,74.31814549071952,1,theft,1
Other,31.445932713860802,74.41837564734587,1,theft,15
Other,31.519166892502078,74.20188168944966,2,vandalism,14
Other,31.358571547520587,74.41181250704551,2,theft,21
Other,31.539385765468744,74.37464613181737,2,theft,13
Other,31.45489384007061,74.31025186418289,1,vandalism,9
Other,31.59614923448329,74.3490893085241,1,vandalism,16
Other,31.517290711728297,74.25880920372904,1,theft,10
Other,31.60398704725613,74.31910229259672,2,theft,19
Other,31.572763402312948,74.33365937672795,1,vandalism,17
Other,31.38996292061923,74.24149543893114,2,theft,20
Other,31.541683162022697,74.35200365575695,2,theft,6
Other,31.396284902453843,74.32562182753765,1,vandalism,20
Other,31.357643593768227,74.27598426432266,1,vandalism,19
Other,31.372080252583824,74.36434621246725,2,theft,15
Other,31.410611881078076,74.3711394650812,1,vandalism,15
Other,31.60391474293436,74.27093512296356,1,vandalism,15
Other,31.59042434007546,74.37104629834423,2,vandalism,14
Other,31.630265278321968,74.3388644575426,1,theft,1
Other,31.390469509551288,74.24815606993154,1,theft,12
Other,31.59922558783046,74.40880192003164,2,vandalism,13
Other,31.423030866798882,74.37193601664688,1,theft,0
Other,31.47539857574189,74.39855046485904,1,vandalism,1
Other,31.405564387030815,74.429483083647,2,theft,11
Other,31.632319203489285,74.38774167646616,2,vandalism,3
Other,31.404773495063612,74.38375450740759,2,theft,20
Other,31.533618458427313,74.24673500355401,1,theft,10
Other,31.524678638009746,74.23145183861023,1,theft,5
Other,31.448290523030444,74.36368034306439,1,theft,9
Other,31.52487983736342,74.25097504247844,2,theft,22
Other,31.575657498874715,74.25851145504767,2,vandalism,3
Other,31.636051126498963,74.3389076523916,2,vandalism,19
Other,31.623716194664418,74.43401876825051,2,vandalism,18
Other,31.451382089185554,74.23211000510581,1,theft,14
Other,31.36593608300461,74.22906676721955,1,vandalism,4
Other,31.497539517250882,74.35587834759892,2,theft,14
Other,31.434823659341706,74.33861694867946,2,theft,6
Other,31.397039162325566,74.36935510157213,1,theft,13
Other,31.575407986918496,74.42405814289774,2,vandalism,11
Other,31.581595190495374,74.34214880716502,2,vandalism,7
Other,31.5252310242765,74.41762421692506,1,theft,10
Other,31.478287162301662,74.41428078918581,1,vandalism,0
Other,31.527676904596582,74.30115260378358,2,vandalism,2
Other,31.354868981561104,74.2274503454417,2,theft,2
Other,31.58888579436066,74.3982322402402,1,vandalism,9
Other,31.587152601324714,74.44261522532544,1,vandalism,10
Other,31.377460512412,74.21577383653985,1,vandalism,20
Other,31.440971686958484,74.41028423494122,2,vandalism,12
Other,31.386313839900033,74.34811667095346,1,vandalism,1
Other,31.382346887545765,74.421921639915,1,vandalism,7
Other,31.48029997125004,74.32338804642546,2,theft,13
Other,31.416176857852474,74.20408648429203,2,theft,13
Other,31.600273711164803,74.39320326637792,1,vandalism,19
Other,31.594035532232457,74.23121904969278,1,vandalism,7
Other,31.377565350848023,74.4255244384101,1,theft,14
Other,31.600011880983498,74.29851321202773,2,vandalism,0
Other,31.446250514537812,74.37071646453022,1,theft,6
Other,31.55819289127206,74.2556377548449,2,theft,0
Other,31.376145487389113,74.27186883579266,2,vandalism,8
Other,31.487318612001168,74.20945241720614,2,theft,1
Other,31.53795305819178,74.44605863899207,2,vandalism,3
Other,31.431539382026116,74.23054733386759,1,vandalism,11
Other,31.6112439237126,74.41698345568912,1,theft,18
Other,31.492187151057347,74.2601266208764,2,theft,2
Other,31.531925899930506,74.34139339061599,1,vandalism,18
Other,31.638175666525008,74.3912741560498,1,vandalism,3
Other,31.61161145803474,74.32126464971725,1,vandalism,22
Other,31.36901476981362,74.35256363014325,2,theft,0
Other,31.431093047186557,74.3968707857621,1,theft,21
Other,31.482180094148458,74.43856052571599,2,vandalism,3
Other,31.372580304560238,74.35902757794902,1,vandalism,10
Other,31.63008907986063,74.39972310107508,2,vandalism,4
Other,31.432719905328423,74.26753938093968,1,vandalism,1
Other,31.61572975419681,74.41724175001872,1,vandalism,0
Other,31.613404856688824,74.31463374435461,2,vandalism,11
Other,31.40187656341072,74.2380685258167,1,vandalism,16
Other,31.57304070036386,74.37916298955771,1,theft,5
Other,31.51322138809205,74.27688700297216,2,vandalism,13
Other,31.536704457476258,74.24016441551656,2,vandalism,7
Other,31.357997721567028,74.29659015170532,1,vandalism,9
Other,31.534907286066247,74.37803284743197,1,theft,20
Other,31.36073754730367,74.37266546010063,2,theft,1
Other,31.42373065191466,74.2399891100058,1,vandalism,9
Other,31.531752775649842,74.2772532974062,2,vandalism,4
Other,31.39314956838431,74.33288683813144,2,vandalism,13
Other,31.54673618213513,74.27115319342145,2,vandalism,3
Other,31.423438380336915,74.4451849853166,2,theft,2
Other,31.628983441359857,74.28351788517128,2,vandalism,19
Other,31.491671900478266,74.30158375418495,2,theft,3
Other,31.43956492236735,74.31404895182615,2,theft,8
Other,31.399822632282913,74.43932626731169,2,theft,8
Other,31.60584584344067,74.3584232020574,2,theft,23
Other,31.575043191526234,74.41764779884579,1,theft,6
Other,31.576172354016688,74.2088959086248,2,vandalism,10
Other,31.397112722604106,74.38166690421248,2,theft,8
Other,31.37447738014254,74.20937787405066,2,vandalism,15
Other,31.358472178463288,74.39137928825627,1,vandalism,16
Other,31.476381783251682,74.25548626039539,2,vandalism,9
Other,31.60032828679223,74.31237390621921,2,theft,21
Other,31.41855060240415,74.42620925940801,1,theft,2
Other,31.464656510208897,74.44121598773194,1,vandalism,18
Other,31.562045254669673,74.30731541345686,1,vandalism,9
Other,31.369770156236676,74.40173703460238,1,vandalism,13
Other,31.391654407112075,74.32499068512571,1,theft,0
Other,31.55027375281795,74.2166263644577,2,theft,11
Other,31.531434530484173,74.25440663774849,2,theft,16
Other,31.51432257017953,74.4213066084447,1,theft,14
Other,31.633578668811438,74.31759825631056,2,theft,17
Other,31.51196873291051,74.31393268154774,2,theft,16
Other,31.59051984682527,74.2488842032097,1,theft,1
Other,31.594649668482937,74.27458467845027,2,theft,8
Other,31.629101921507203,74.20477321973901,2,vandalism,0
Other,31.63144826518738,74.27968578429227,2,theft,9
Other,31.386495188918477,74.29302109161027,2,theft,19
Other,31.495222730807445,74.3344359678029,2,theft,7
Other,31.4793633336185,74.38290043237832,1,theft,7
Other,31.448715819170406,74.42365605737936,1,vandalism,19
Other,31.47879083279048,74.3529380994108,2,theft,5
Other,31.459655863077362,74.36991217669845,2,vandalism,16
Other,31.641673697089523,74.2379061842979,2,vandalism,17
Other,31.438394470091847,74.4267300381538,1,theft,17
Other,31.537768840705667,74.36838486542608,2,theft,3
Other,31.59683043444586,74.40428514319565,2,vandalism,11
Other,31.38765215054121,74.29514186135222,2,theft,21
Other,31.56446815693631,74.2550937570219,1,vandalism,5
Other,31.618750888664444,74.3497750400102,2,theft,13
Other,31.39024560448585,74.3811393080029,1,theft,20
Other,31.509457516785936,74.35441030514133,1,vandalism,23
Other,31.57193424618372,74.31000323247476,2,theft,16
Other,31.539177469099208,74.21235231560291,2,theft,10
Other,31.446630262288526,74.39984688983859,2,theft,4
Other,31.634867882533698,74.43356060258398,2,vandalism,3
Other,31.491836469542715,74.42314956740131,1,vandalism,16
Other,31.556764584548077,74.24389573223164,2,vandalism,8
Other,31.51415017879498,74.37357237639728,2,theft,3
Other,31.39355564967476,74.31334187306632,2,vandalism,17
Other,31.45037972209761,74.30015454849202,1,theft,4
Other,31.435281869940155,74.36548021419101,1,theft,14
Other,31.620478125229578,74.42330228693828,1,vandalism,19
Other,31.519389388174904,74.36007410720772,2,theft,23
Other,31.536179645578358,74.41223822333018,1,vandalism,8
Other,31.58686035679113,74.33484622896212,1,theft,3
Other,31.627781861487378,74.40792499543768,1,vandalism,21
Other,31.55091530354959,74.24331727263217,2,vandalism,21
Other,31.469931419758623,74.4221802840421,2,theft,20
Other,31.554459634494183,74.40289329610482,2,theft,12
Other,31.581713583237367,74.36392680557202,1,theft,14
Other,31.510448311945407,74.36565217235065,2,vandalism,10
Other,31.4689806882405,74.31993656546561,1,vandalism,21
Other,31.539803168719178,74.4169365128113,1,vandalism,3
Other,31.508349130891403,74.36620551056387,2,theft,13
Other,31.583071651747584,74.41840207012105,2,theft,22
Other,31.44121470711883,74.28170140973826,2,theft,17
Other,31.59508611645898,74.3140247805165,1,vandalism,5
Other,31.43721647016931,74.32371283543472,2,theft,20
Other,31.648549791485642,74.4240886073957,2,theft,23
Other,31.48529747972205,74.30835072700093,1,theft,4
Other,31.513913063851476,74.35920214496501,1,theft,9
Other,31.578808826617067,74.3641951910153,2,vandalism,14
Other,31.6094528936787,74.38994416196712,2,vandalism,16
Other,31.513261673928028,74.21737410042081,1,theft,13
Other,31.58003504704246,74.43011243608085,2,theft,22
Other,31.441696788692912,74.29712079354029,1,theft,15
Other,31.42483278708311,74.32106792530823,2,vandalism,16
Other,31.482988932379406,74.34987181786234,1,theft,23
Other,31.45705605755808,74.20982693604076,1,vandalism,16
Other,31.440853002205813,74.36815095942113,1,theft,0
Other,31.547010033825156,74.29115541553098,2,vandalism,23
Other,31.586696296352017,74.3394240974506,1,theft,12
Other,31.49950269222591,74.32099811063053,1,theft,9
Other,31.472954855815495,74.35755788400296,1,vandalism,11
Other,31.637545251802546,74.33822380438372,1,theft,11
Other,31.43450826791219,74.23912878784193,1,vandalism,10
Other,31.419034549028694,74.2212798948436,2,theft,19
Other,31.432476730093242,74.30236852638775,1,theft,22
Other,31.448286212030307,74.39246534212566,1,vandalism,7
Other,31.620724876963767,74.20816169874684,2,vandalism,21
Other,31.560649102530213,74.37652316467573,1,theft,5
Other,31.35886397996979,74.42719305560348,1,theft,11
Other,31.442590421200045,74.32967826551666,2,vandalism,11
Other,31.549841117994728,74.31631661078846,1,theft,9
Other,31.390318981797883,74.35520220293625,2,vandalism,9
Other,31.393344333136938,74.20175525301613,2,vandalism,16
Other,31.47654532138006,74.39788302780245,1,theft,14
Other,31.611889742941084,74.31885203898445,2,vandalism,22
Other,31.647246175792446,74.36583242105274,1,theft,8
Other,31.41958372655176,74.4055809961018,1,theft,20
Other,31.615910470543838,74.24769233759825,1,theft,7
Other,31.613393993496917,74.21241863231089,2,theft,11
Other,31.353964925946798,74.4303916623132,2,theft,8
Other,31.43055330219671,74.21983476331486,2,theft,14
Other,31.55217348554206,74.33760718040637,1,vandalism,16
Other,31.592424030870017,74.314201978118,2,vandalism,6
Other,31.598962084465175,74.2466316190663,2,vandalism,1
Other,31.565676753495403,74.20741945319367,1,vandalism,8
Other,31.463884776479095,74.34679108156665,1,theft,14
Other,31.36718857255015,74.2670157812869,2,vandalism,3
Other,31.49070010826987,74.27989835454488,2,vandalism,23
Other,31.531087843145794,74.35804449106146,2,vandalism,11
Other,31.625997678430945,74.2004767206742,1,vandalism,14
Other,31.586500537764376,74.41260699202313,1,theft,12
Other,31.393453612188985,74.31470818923181,1,vandalism,16
Other,31.40381264272576,74.39685398464798,1,theft,7
Other,31.570600908088416,74.3644424649946,2,vandalism,5
Other,31.442325754228996,74.27457899418386,2,vandalism,9
Other,31.380353517586354,74.40168931071096,1,vandalism,22
Other,31.36267999698122,74.26967649130307,2,theft,8
Other,31.63896660225823,74.31260165700161,1,theft,4
Other,31.55035097541038,74.23405413044013,2,vandalism,8
Other,31.465511609862425,74.38413656950327,2,theft,22
Other,31.472547589251885,74.28808796525131,2,vandalism,21
Other,31.499360329233582,74.28384145982527,1,vandalism,15
Other,31.635389612628142,74.22949746191503,1,vandalism,18
Other,31.496006638164484,74.25344697517897,1,vandalism,15
Other,31.44891813935311,74.44328954382333,2,vandalism,9
Other,31.582336091905173,74.3956447652266,1,vandalism,17
Other,31.432563434538714,74.26072734907476,1,theft,23
Other,31.423105105263826,74.29215111076265,2,theft,17
Other,31.406712099390482,74.43884965638092,1,theft,5
Other,31.64922149326015,74.41476600834055,2,vandalism,8
Other,31.594878946704366,74.410241567055,1,theft,8
Other,31.636431482560422,74.24231702617354,2,theft,2
Other,31.35284252568078,74.3361774368456,2,vandalism,5
Other,31.479230195813184,74.41314705826673,2,vandalism,3
Other,31.514768419327645,74.42819927357601,2,theft,9
Other,31.57045112274999,74.28843453580227,2,theft,7
Other,31.541472012084295,74.38796419745347,2,theft,20
Other,31.545304815983858,74.3870270875906,2,theft,20
Other,31.642719618984916,74.44511036898044,1,theft,8
Other,31.477109859736803,74.27475729758523,1,vandalism,16
Other,31.445243134069976,74.3013631862816,2,vandalism,3
Other,31.606197974647017,74.24805897814218,2,vandalism,16
Other,31.64445973802553,74.29672603717282,1,theft,14
Other,31.642770309746474,74.31782389910875,1,theft,14
